"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","thresh_used"
"Alveolar fibroblasts","AT1","NRG1","ERBB3",0.0153509570890384,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012",0.05
"Alveolar fibroblasts","AT2","NRG1","ERBB4",0.0157350848555368,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","NRG1","ERBB4",0.0403142706263643,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","NRG1","ERBB2_ERBB4",0.016981308369416,0,"NRG1_ERBB2_ERBB4","NRG1 - (ERBB2+ERBB4)","NRG","Secreted Signaling","KEGG: hsa04012",0.05
"Alveolar fibroblasts","AT1","IGF1","IGF1R",0.0330727824956028,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834",0.05
"Alveolar fibroblasts","AT2","IGF1","IGF1R",0.0260439899133122,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","IGF1","IGF1R",0.0367563489132801,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834",0.05
"Adventitial fibroblasts","AT2","SPP1","CD44",0.0207409745758775,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263",0.05
"Adventitial fibroblasts","AT1","SPP1","ITGAV_ITGB1",0.0220923964525432,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263",0.05
"Adventitial fibroblasts","AT2","SPP1","ITGAV_ITGB1",0.0195302379642515,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","SPP1","ITGAV_ITGB1",0.0145251961375699,0.04,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263",0.05
"Adventitial fibroblasts","AT1","SPP1","ITGAV_ITGB6",0.0377838597397682,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263",0.05
"Adventitial fibroblasts","AT2","SPP1","ITGAV_ITGB6",0.0210315581835694,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263",0.05
"Adventitial fibroblasts","AT2","SPP1","ITGA9_ITGB1",0.0181097807852299,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263",0.05
"Alveolar fibroblasts","AT1","ANGPT1","TEK",0.0473052995914294,0,"ANGPT1_TEK","ANGPT1 - TEK","ANGPT","Secreted Signaling","PMID: 20651738",0.05
"Alveolar fibroblasts","AT2","HGF","MET",0.0503834580895496,0,"HGF_MET","HGF - MET","HGF","Secreted Signaling","PMID: 28475121",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","HGF","MET",0.0238308469658965,0,"HGF_MET","HGF - MET","HGF","Secreted Signaling","PMID: 28475121",0.05
"Alveolar fibroblasts","AT1","SLIT2","ROBO1",0.0940367329435608,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268",0.05
"Adventitial fibroblasts","AT2","COL1A1","ITGA1_ITGB1",0.0396045744707051,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL1A1","ITGA1_ITGB1",0.0118432283844233,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL1A1","ITGA1_ITGB1",0.138312876041463,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","COL1A2","ITGA1_ITGB1",0.125776047438976,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL1A2","ITGA1_ITGB1",0.0332539568211322,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL1A2","ITGA1_ITGB1",0.139767594786511,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A1","ITGA1_ITGB1",0.0198959552965372,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL4A1","ITGA1_ITGB1",0.0974422229496806,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A2","ITGA1_ITGB1",0.0571931251488122,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL4A2","ITGA1_ITGB1",0.0367112215460768,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A3","ITGA1_ITGB1",0.0132116356604667,0,"COL4A3_ITGA1_ITGB1","COL4A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A4","ITGA1_ITGB1",0.0129546616940919,0,"COL4A4_ITGA1_ITGB1","COL4A4 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A5","ITGA1_ITGB1",0.0118432283844233,0,"COL4A5_ITGA1_ITGB1","COL4A5 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL6A1","ITGA1_ITGB1",0.0186929451733726,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL6A1","ITGA1_ITGB1",0.093663854186665,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","COL6A2","ITGA1_ITGB1",0.0391745359493105,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL6A2","ITGA1_ITGB1",0.0306839164109167,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL6A2","ITGA1_ITGB1",0.0376368839057256,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","COL6A3","ITGA1_ITGB1",0.0200483263928729,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL6A3","ITGA1_ITGB1",0.0762954985325925,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL6A3","ITGA1_ITGB1",0.135031866037869,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL6A6","ITGA1_ITGB1",0.0760062860862844,0,"COL6A6_ITGA1_ITGB1","COL6A6 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT1","COL1A1","ITGA2_ITGB1",0.0455466174513875,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL1A1","ITGA2_ITGB1",0.0136794449635482,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","COL1A1","ITGA2_ITGB1",0.156648965125311,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","COL1A1","ITGA2_ITGB1",0.035003117817263,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL1A1","ITGA2_ITGB1",0.0104321870408612,0.01,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","COL1A1","ITGA2_ITGB1",0.123720386397659,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT1","COL1A2","ITGA2_ITGB1",0.142725419196955,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL1A2","ITGA2_ITGB1",0.0382811684124138,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","COL1A2","ITGA2_ITGB1",0.158261115485766,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","COL1A2","ITGA2_ITGB1",0.112333805834021,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL1A2","ITGA2_ITGB1",0.0293677840550274,0.03,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","COL1A2","ITGA2_ITGB1",0.125043899228337,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL4A1","ITGA2_ITGB1",0.022951696340531,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","COL4A1","ITGA2_ITGB1",0.111058429013916,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL4A1","ITGA2_ITGB1",0.0175425179847387,0.01,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","COL4A1","ITGA2_ITGB1",0.086727732385459,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL4A2","ITGA2_ITGB1",0.0655938207002973,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","COL4A2","ITGA2_ITGB1",0.042238254302286,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL4A2","ITGA2_ITGB1",0.0506559285781836,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","COL4A2","ITGA2_ITGB1",0.0324345760701892,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL4A3","ITGA2_ITGB1",0.0152567393015334,0,"COL4A3_ITGA2_ITGB1","COL4A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL4A3","ITGA2_ITGB1",0.0116394781589808,0,"COL4A3_ITGA2_ITGB1","COL4A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL4A4","ITGA2_ITGB1",0.0149605899614391,0,"COL4A4_ITGA2_ITGB1","COL4A4 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL4A4","ITGA2_ITGB1",0.0114127299000231,0,"COL4A4_ITGA2_ITGB1","COL4A4 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL4A5","ITGA2_ITGB1",0.0136794449635482,0,"COL4A5_ITGA2_ITGB1","COL4A5 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL4A5","ITGA2_ITGB1",0.0104321870408612,0,"COL4A5_ITGA2_ITGB1","COL4A5 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL6A1","ITGA2_ITGB1",0.0215679865694683,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","COL6A1","ITGA2_ITGB1",0.106814569343698,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL6A1","ITGA2_ITGB1",0.0164794159522707,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","COL6A1","ITGA2_ITGB1",0.0833264668204282,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT1","COL6A2","ITGA2_ITGB1",0.0450550852735265,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL6A2","ITGA2_ITGB1",0.0353368003344779,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","COL6A2","ITGA2_ITGB1",0.0432970151876793,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","COL6A2","ITGA2_ITGB1",0.0346212421623479,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL6A2","ITGA2_ITGB1",0.0270896713997065,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","COL6A2","ITGA2_ITGB1",0.0332561269275429,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT1","COL6A3","ITGA2_ITGB1",0.023126917306148,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL6A3","ITGA2_ITGB1",0.0872423721016958,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","COL6A3","ITGA2_ITGB1",0.1530102292729,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","COL6A3","ITGA2_ITGB1",0.0176771906005853,0.03,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL6A3","ITGA2_ITGB1",0.0677317504669524,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","COL6A3","ITGA2_ITGB1",0.120737031741598,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","COL6A6","ITGA2_ITGB1",0.0869155680360744,0,"COL6A6_ITGA2_ITGB1","COL6A6 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","COL6A6","ITGA2_ITGB1",0.0674726292739161,0,"COL6A6_ITGA2_ITGB1","COL6A6 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT1","FN1","ITGA3_ITGB1",0.196591636442289,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","FN1","ITGA3_ITGB1",0.140952799815688,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","FN1","ITGA3_ITGB1",0.243066816320704,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","FN1","ITGA3_ITGB1",0.110874939583649,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","FN1","ITGA3_ITGB1",0.0771653661083917,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","FN1","ITGA3_ITGB1",0.14063339367153,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","FN1","ITGA3_ITGB1",0.0966567611089916,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","FN1","ITGA3_ITGB1",0.0669445008106294,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","FN1","ITGA3_ITGB1",0.123127566312831,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMA2","ITGA1_ITGB1",0.0387825451898208,0,"LAMA2_ITGA1_ITGB1","LAMA2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMA4","ITGA1_ITGB1",0.0709563939350649,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMB1","ITGA1_ITGB1",0.0629826546001285,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","LAMB1","ITGA1_ITGB1",0.0335556971041486,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMB3","ITGA1_ITGB1",0.0105903775680449,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMC1","ITGA1_ITGB1",0.0330237481631921,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","LAMA2","ITGA2_ITGB1",0.0446069839791558,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","LAMA2","ITGA2_ITGB1",0.0342731876607267,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","LAMA4","ITGA2_ITGB1",0.0812045583449251,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","LAMA4","ITGA2_ITGB1",0.0629510891753522,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","LAMB1","ITGA2_ITGB1",0.0721686394527648,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","LAMB1","ITGA2_ITGB1",0.0386267020838756,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","LAMB1","ITGA2_ITGB1",0.055822894006974,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","LAMB1","ITGA2_ITGB1",0.0296353428817024,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","LAMB3","ITGA2_ITGB1",0.0122347527070424,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","LAMB3","ITGA2_ITGB1",0.00932719606277343,0.01,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","LAMC1","ITGA2_ITGB1",0.0380175262526543,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","LAMC1","ITGA2_ITGB1",0.0291636668017559,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","LAMA2","ITGA3_ITGB1",0.0743527143529485,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMA2","ITGA3_ITGB1",0.0393250790845713,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","LAMA2","ITGA3_ITGB1",0.0339320214857849,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","LAMA4","ITGA3_ITGB1",0.131983609272454,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMA4","ITGA3_ITGB1",0.0719153379367399,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","LAMA4","ITGA3_ITGB1",0.0623428826386209,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","LAMB1","ITGA3_ITGB1",0.118023138621545,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","LAMB1","ITGA3_ITGB1",0.0646544131151434,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMB1","ITGA3_ITGB1",0.0638412421394547,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
