feature,tumor_stage,value
EMT,non-cancer,0.026223399178782525
EMT,non-cancer,0.044356538184438035
EMT,non-cancer,0.008965752901192697
EMT,non-cancer,-0.051897832357917804
EMT,non-cancer,-0.05269768632454558
EMT,non-cancer,-0.05949144896581468
EMT,non-cancer,-0.03504460307294424
EMT,non-cancer,-0.01969892784910174
EMT,non-cancer,-0.05623021260462166
EMT,non-cancer,-0.055180755719671334
EMT,non-cancer,0.03537356071582101
EMT,non-cancer,0.0835277914657373
EMT,non-cancer,0.060515718295182555
EMT,non-cancer,-0.02731645153991083
EMT,non-cancer,-0.02672702836028437
EMT,non-cancer,-0.023480314617541756
EMT,non-cancer,0.028287491633500424
EMT,non-cancer,-0.049082780914966234
EMT,non-cancer,-0.022177495186885415
EMT,non-cancer,-0.07671398606698863
EMT,non-cancer,-0.004676480224565405
EMT,non-cancer,0.08397905360724808
EMT,non-cancer,-0.023398699224510516
EMT,non-cancer,0.05811171534425587
EMT,non-cancer,-0.01564891823430569
EMT,non-cancer,-0.036411643784053066
EMT,non-cancer,0.005033131909988803
EMT,non-cancer,0.026288502855328383
EMT,non-cancer,-0.0019045642610929087
EMT,non-cancer,-0.017518680198735398
EMT,non-cancer,0.007875416752927938
EMT,non-cancer,0.12361327712748856
EMT,non-cancer,0.07146886187946416
EMT,non-cancer,-0.01128727522638416
EMT,non-cancer,0.02368591084603961
EMT,non-cancer,-0.042060410997022485
EMT,non-cancer,-0.05357033278825303
EMT,non-cancer,-0.03972308020083292
EMT,non-cancer,-0.0281696106308819
EMT,non-cancer,-0.019795044121206334
EMT,non-cancer,-0.04710806876850401
EMT,non-cancer,-0.07061140505656041
EMT,non-cancer,-0.026247019506668842
EMT,non-cancer,0.007701688994591796
EMT,non-cancer,-0.009695904536618283
EMT,non-cancer,-0.04061891341415538
EMT,non-cancer,0.022154615495665275
EMT,non-cancer,0.04040797750269645
EMT,non-cancer,-0.07118352229038646
EMT,non-cancer,-0.02406691520976746
EMT,non-cancer,-0.05471290624107339
EMT,non-cancer,-0.041731486251787075
EMT,non-cancer,-0.04081310681719602
EMT,non-cancer,-0.007435273959245051
EMT,non-cancer,-0.04218430612547597
EMT,non-cancer,0.06253514174425637
EMT,non-cancer,-0.02368786347358988
EMT,non-cancer,-0.016595549129958795
EMT,non-cancer,0.011358293923589613
EMT,non-cancer,-0.03727430659687141
EMT,non-cancer,0.03906362056732178
EMT,non-cancer,-0.043654502296997424
EMT,non-cancer,-0.09139139576672821
EMT,non-cancer,0.0035721499638186327
EMT,non-cancer,-0.09121642710496095
EMT,non-cancer,-0.023015284029825958
EMT,non-cancer,-0.03568860529479101
EMT,non-cancer,-0.04926080097726168
EMT,non-cancer,0.003333554858776608
EMT,non-cancer,0.09018559502593379
EMT,non-cancer,-0.02258439168462835
EMT,non-cancer,-0.027628994180420974
EMT,non-cancer,-0.010764811842860683
EMT,non-cancer,0.04164587367164986
EMT,non-cancer,-0.005164483864644076
EMT,non-cancer,0.007079327553081237
EMT,non-cancer,0.014917002273911364
EMT,non-cancer,-0.04392231537217023
EMT,non-cancer,-0.023888227451775212
EMT,non-cancer,-0.03821657392408388
EMT,non-cancer,-0.02185987736374914
EMT,non-cancer,-0.05438585372067323
EMT,non-cancer,-0.013125210687818717
EMT,non-cancer,0.03713220546843339
EMT,non-cancer,-0.017147354901008716
EMT,non-cancer,0.004908918393104839
EMT,non-cancer,-0.030165911627777736
EMT,non-cancer,-0.036315771262309046
EMT,non-cancer,-0.06828906556714853
EMT,non-cancer,0.05341548194115719
EMT,non-cancer,0.02543800928407168
EMT,non-cancer,-0.01182582849727927
EMT,non-cancer,-0.04467863822189465
EMT,non-cancer,0.0235977741208475
EMT,non-cancer,-0.0073837959663325126
EMT,non-cancer,-0.0170985391985099
EMT,non-cancer,0.03912690236863897
EMT,non-cancer,-0.04855836505505125
EMT,non-cancer,0.050212632105055055
EMT,non-cancer,0.08064590572280222
EMT,non-cancer,-0.036197224267965095
EMT,non-cancer,0.0011817899698482737
EMT,non-cancer,0.004734208013551039
EMT,non-cancer,-0.011697839179025268
EMT,non-cancer,-0.03942413518339482
EMT,non-cancer,0.028619358381551697
EMT,non-cancer,-0.06570239480702952
EMT,non-cancer,-0.019851285208886224
EMT,non-cancer,0.0597239663071866
EMT,non-cancer,0.008566924831709191
EMT,non-cancer,0.07759916940408756
EMT,non-cancer,-0.06076889266198238
EMT,non-cancer,-0.0468879364409433
EMT,non-cancer,-0.008574651173968134
EMT,non-cancer,0.015194316487490957
EMT,non-cancer,-0.020358442944133637
EMT,non-cancer,0.06961002382833606
EMT,non-cancer,0.0821329643403419
EMT,non-cancer,-0.024417334145702616
EMT,non-cancer,-0.01760217878248231
EMT,non-cancer,-0.03483067438307001
EMT,non-cancer,0.01787822441683723
EMT,non-cancer,0.0021757493032845687
EMT,non-cancer,0.0332834215191668
EMT,non-cancer,-0.006708397562977905
EMT,non-cancer,-0.03787980184087836
EMT,non-cancer,-0.05867465794258227
EMT,non-cancer,0.08609158535168562
EMT,non-cancer,-0.08631512397304392
EMT,non-cancer,-0.004428716873916494
EMT,non-cancer,-0.009473320578979136
EMT,non-cancer,0.0250729448032654
EMT,non-cancer,0.05223229141675086
EMT,non-cancer,0.001996341067707158
EMT,non-cancer,-0.07354234233713287
EMT,non-cancer,0.03064688377490305
EMT,non-cancer,-0.010255116317045454
EMT,non-cancer,-0.030515562821533903
EMT,non-cancer,0.024605562996108526
EMT,non-cancer,0.21678015013593072
EMT,non-cancer,0.014087440012511332
EMT,non-cancer,0.03096622739126771
EMT,non-cancer,-0.01536476701412147
EMT,non-cancer,-0.03881899644043671
EMT,non-cancer,-0.06966345734829862
EMT,non-cancer,-0.03609824050056831
EMT,non-cancer,-0.041636440266106245
EMT,non-cancer,0.002951176942940753
EMT,non-cancer,0.031114509758413372
EMT,non-cancer,-0.021432672660014113
EMT,non-cancer,-0.054834293590842464
EMT,non-cancer,0.04517679395868042
EMT,non-cancer,0.03075945323757205
EMT,non-cancer,0.054980860333621324
EMT,non-cancer,0.004895707331061011
EMT,non-cancer,-0.01971217507244187
EMT,non-cancer,-0.032938379238249604
EMT,non-cancer,-0.04045121781077095
EMT,non-cancer,-0.03988147713608975
EMT,non-cancer,-0.012455305572201952
EMT,non-cancer,0.008472984737209366
EMT,non-cancer,-0.009829489325927393
EMT,non-cancer,-0.005799455175482221
EMT,non-cancer,0.041342509266966004
EMT,non-cancer,-0.03087735519629048
EMT,non-cancer,-0.050451687254891964
EMT,non-cancer,0.010201608406363718
EMT,non-cancer,-0.05538242118846444
EMT,non-cancer,0.15933016983164144
EMT,non-cancer,-0.05927752585507265
EMT,non-cancer,0.08531064508971288
EMT,non-cancer,0.013676660356329223
EMT,non-cancer,-0.03292863516024279
EMT,non-cancer,-0.000563622510398841
EMT,non-cancer,0.07417124569587819
EMT,non-cancer,0.0073998062205245935
EMT,non-cancer,0.012354948582498082
EMT,non-cancer,-0.019193700273717168
EMT,non-cancer,0.01695319179842726
EMT,non-cancer,-0.017250081043078486
EMT,non-cancer,-0.008298948766175207
EMT,non-cancer,-0.02429916032796635
EMT,non-cancer,0.040616596892519036
EMT,non-cancer,0.005056619918999139
EMT,non-cancer,0.006968099060938052
EMT,non-cancer,4.0534786257345745e-05
EMT,non-cancer,0.026233964625971468
EMT,non-cancer,-0.02951557384787787
EMT,non-cancer,-0.032721305511870385
EMT,non-cancer,-0.028594927011374442
EMT,non-cancer,-0.008525381170707065
EMT,non-cancer,-0.029947647182673454
EMT,non-cancer,0.07507076128759027
EMT,non-cancer,-0.07974827828256129
EMT,non-cancer,-0.05662488459166601
EMT,non-cancer,-0.026704818549692116
EMT,non-cancer,0.05578014788778784
EMT,non-cancer,-0.05701707738277205
EMT,non-cancer,-0.08799451092134636
EMT,non-cancer,-0.046673258855638305
EMT,non-cancer,0.03579503111605686
EMT,non-cancer,-0.08014612388885674
EMT,non-cancer,-0.027770630234600135
EMT,non-cancer,0.038189909190197144
EMT,non-cancer,0.015242378526187428
EMT,non-cancer,-0.018586267710419144
EMT,non-cancer,0.06375661575141489
EMT,non-cancer,-0.04502920065558266
EMT,non-cancer,-0.009444789776540966
EMT,non-cancer,-0.041906164042887856
EMT,non-cancer,-0.07017878048701658
EMT,non-cancer,0.015653289580551275
EMT,non-cancer,0.08516114979724718
EMT,non-cancer,-0.0538851147632434
EMT,non-cancer,0.05037765302300798
EMT,non-cancer,0.03301690533113069
EMT,non-cancer,-0.1027457119752076
EMT,non-cancer,0.023471588992247994
EMT,non-cancer,-0.0288610057116242
EMT,non-cancer,-0.08302777183158941
EMT,non-cancer,-0.01769642441004772
EMT,non-cancer,-0.02917159887143446
EMT,non-cancer,-0.06258241035065663
EMT,non-cancer,-0.0198612772422153
EMT,non-cancer,0.055491885039579636
EMT,non-cancer,0.06582693003783652
EMT,non-cancer,-0.06712251176751655
EMT,non-cancer,0.08706220698287921
EMT,non-cancer,0.18925961783021603
EMT,non-cancer,0.01249536113024445
EMT,non-cancer,-0.015863555666349102
EMT,non-cancer,0.04629679792552585
EMT,non-cancer,0.0034481525146308617
EMT,non-cancer,0.011975216357096474
EMT,non-cancer,0.03470904392880046
EMT,non-cancer,-0.023814835204858262
EMT,non-cancer,-0.06448170047672062
EMT,non-cancer,-0.06427408469856988
EMT,non-cancer,0.0015621729749080437
EMT,non-cancer,0.04882232957339769
EMT,non-cancer,-0.006951213886140062
EMT,non-cancer,0.0061627412185888825
EMT,non-cancer,-0.03607834623595137
EMT,non-cancer,-0.003181670680856827
EMT,non-cancer,-0.022640593910766962
EMT,non-cancer,-0.02655427410554473
EMT,non-cancer,-0.016992616076290788
EMT,non-cancer,0.05289509710042553
EMT,non-cancer,-0.030644592373103144
EMT,non-cancer,0.025528181939028893
EMT,non-cancer,0.010949249336286646
EMT,non-cancer,0.010596478486954303
EMT,non-cancer,-0.008037717143121986
EMT,non-cancer,-0.06703412099942693
EMT,non-cancer,-0.035707087585493194
EMT,non-cancer,0.05859433264828553
EMT,non-cancer,0.082545264626099
EMT,non-cancer,-0.07599621907434821
EMT,non-cancer,-0.022857811787630022
EMT,non-cancer,0.07292928745148848
EMT,non-cancer,0.04284171797013076
EMT,non-cancer,-0.03330546131738668
EMT,non-cancer,-0.008207847570479772
EMT,non-cancer,0.04004215397133951
EMT,non-cancer,-0.037551888100351996
EMT,non-cancer,-0.00495564911482313
EMT,non-cancer,0.024184770996357574
EMT,non-cancer,0.09514331094813278
EMT,non-cancer,0.02563403489610304
EMT,non-cancer,-0.051715199583202004
EMT,non-cancer,-0.02301294373504023
EMT,non-cancer,0.03103728901755913
EMT,non-cancer,-0.018239786971886496
EMT,non-cancer,0.01907656996669274
EMT,non-cancer,0.021222958001348394
EMT,non-cancer,-0.02607732050700559
EMT,non-cancer,0.041275980644336005
EMT,non-cancer,-0.038422702712353096
