CAT,donor_id,value_raw,cat_size,project,is_inhouse,value_norm11
FIBRO,Kim_Lee_2020_P0034,0.23648648648648649,148,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.527027027027027
FIBRO,Kim_Lee_2020_P1006,0.631578947368421,19,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.26315789473684204
FIBRO,Kim_Lee_2020_P1010,1.0,5,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Kim_Lee_2020_P1011,0.5,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Kim_Lee_2020_P1012,0.9285714285714286,14,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8571428571428572
FIBRO,Kim_Lee_2020_P1013,0.2,10,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6
FIBRO,Kim_Lee_2020_P1015,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Kim_Lee_2020_P1019,1.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Kim_Lee_2020_P1028,0.2857142857142857,7,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.4285714285714286
FIBRO,Kim_Lee_2020_P1049,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Kim_Lee_2020_P1051,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Kim_Lee_2020_P1058,0.6862745098039216,51,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.37254901960784315
FIBRO,Kim_Lee_2020_P1064,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Kim_Lee_2020_P2001,0.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Kim_Lee_2020_P2002,0.0,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Kim_Lee_2020_P2003,0.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Kim_Lee_2020_P2004,0.5,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Kim_Lee_2020_P2005,0.14285714285714285,7,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7142857142857143
FIBRO,Kim_Lee_2020_P2006,0.5,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Kim_Lee_2020_P2007,0.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Kim_Lee_2020_P2008,0.3333333333333333,3,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.33333333333333337
FIBRO,Kim_Lee_2020_P2011,0.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Kim_Lee_2020_P2012,0.0,7,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Kim_Lee_2020_P3002,1.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Kim_Lee_2020_P3003,0.5,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Kim_Lee_2020_P3004,0.3076923076923077,13,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.3846153846153846
FIBRO,Kim_Lee_2020_P3006,0.3076923076923077,13,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.3846153846153846
FIBRO,Kim_Lee_2020_P3007,1.0,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Kim_Lee_2020_P3012,0.5,6,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Kim_Lee_2020_P3013,0.5,6,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Kim_Lee_2020_P3016,0.3333333333333333,6,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.33333333333333337
FIBRO,Kim_Lee_2020_P3017,0.48,25,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.040000000000000036
FIBRO,Kim_Lee_2020_P3019,0.65625,64,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.3125
FIBRO,Lambrechts_Thienpont_2018_6149v2_3,0.5921658986175116,434,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.18433179723502313
FIBRO,Lambrechts_Thienpont_2018_6149v2_4,0.5652173913043478,69,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.13043478260869557
FIBRO,Lambrechts_Thienpont_2018_6653_6,0.3888888888888889,90,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.2222222222222222
FIBRO,Laughney_Massague_2020_LX255B,0.5,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Laughney_Massague_2020_LX653,1.0,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Laughney_Massague_2020_LX661,0.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Laughney_Massague_2020_LX666,0.45454545454545453,11,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.09090909090909094
FIBRO,Laughney_Massague_2020_LX675,0.8356807511737089,213,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.6713615023474178
FIBRO,Laughney_Massague_2020_LX676,0.45,20,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.09999999999999998
FIBRO,Laughney_Massague_2020_LX679,0.6,15,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.19999999999999996
FIBRO,Laughney_Massague_2020_LX680,0.2,5,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6
FIBRO,Laughney_Massague_2020_LX681,0.0,4,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Laughney_Massague_2020_LX682,0.6376811594202898,69,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.2753623188405796
FIBRO,Laughney_Massague_2020_LX684,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Laughney_Massague_2020_LX685,0.0,4,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Laughney_Massague_2020_LX699,1.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Laughney_Massague_2020_LX701,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Madissoon_Meyer_2020_343B,0.03745318352059925,267,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.9250936329588015
FIBRO,Madissoon_Meyer_2020_356C,0.05668016194331984,247,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8866396761133604
FIBRO,Madissoon_Meyer_2020_367C,0.07420814479638009,1105,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8515837104072398
FIBRO,Madissoon_Meyer_2020_368C,0.02091633466135458,1004,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.9581673306772909
FIBRO,Madissoon_Meyer_2020_390C,0.009433962264150943,424,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.9811320754716981
FIBRO,Maier_Merad_2020_370,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_371,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_378,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_393,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_403,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_406,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_408,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_410,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_514,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_532,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_564,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_569,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_570,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_571,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_572,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_578,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_581,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_593,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_596,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_626,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_630,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_695,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maier_Merad_2020_729,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maynard_Bivona_2020_TH067,0.7142857142857143,7,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.4285714285714286
FIBRO,Maynard_Bivona_2020_TH103,0.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Maynard_Bivona_2020_TH146,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maynard_Bivona_2020_TH153,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maynard_Bivona_2020_TH155,0.5172413793103449,29,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.034482758620689724
FIBRO,Maynard_Bivona_2020_TH156,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maynard_Bivona_2020_TH157,0.42857142857142855,7,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.1428571428571429
FIBRO,Maynard_Bivona_2020_TH158,0.4444444444444444,9,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.11111111111111116
FIBRO,Maynard_Bivona_2020_TH169,0.0,3,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Maynard_Bivona_2020_TH179,0.4782608695652174,46,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.04347826086956519
FIBRO,Maynard_Bivona_2020_TH179_NAT,0.09523809523809523,21,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8095238095238095
FIBRO,Maynard_Bivona_2020_TH185,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maynard_Bivona_2020_TH205,0.41304347826086957,46,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.17391304347826086
FIBRO,Maynard_Bivona_2020_TH210,1.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Maynard_Bivona_2020_TH217,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maynard_Bivona_2020_TH218,0.42424242424242425,66,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.1515151515151515
FIBRO,Maynard_Bivona_2020_TH220,0.5,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Maynard_Bivona_2020_TH222,0.47058823529411764,34,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.05882352941176472
FIBRO,Maynard_Bivona_2020_TH223,0.625,8,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.25
FIBRO,Maynard_Bivona_2020_TH225,0.5,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.0
FIBRO,Maynard_Bivona_2020_TH226,0.40816326530612246,294,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.18367346938775508
FIBRO,Maynard_Bivona_2020_TH227,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Maynard_Bivona_2020_TH231,1.0,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Maynard_Bivona_2020_TH236,0.36818181818181817,220,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.26363636363636367
FIBRO,Maynard_Bivona_2020_TH238,0.3219178082191781,146,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.3561643835616438
FIBRO,Maynard_Bivona_2020_TH238_NAT,0.20224719101123595,89,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.5955056179775281
FIBRO,Maynard_Bivona_2020_TH248,0.7761194029850746,134,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.5522388059701493
FIBRO,Maynard_Bivona_2020_TH266,0.39344262295081966,61,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.21311475409836067
FIBRO,Mayr_Schiller_2020_muc10380,0.125,72,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.75
FIBRO,Mayr_Schiller_2020_muc3843,0.1,10,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8
FIBRO,Mayr_Schiller_2020_muc4658,0.0,3,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Mayr_Schiller_2020_muc4659,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Mayr_Schiller_2020_muc5103,0.08333333333333333,12,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8333333333333334
FIBRO,Mayr_Schiller_2020_muc5105,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Mayr_Schiller_2020_muc5212,0.18181818181818182,22,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6363636363636364
FIBRO,Mayr_Schiller_2020_muc5213,0.0,5,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Mayr_Schiller_2020_muc9832,0.0,2,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Mayr_Schiller_2020_muc9833,0.3076923076923077,13,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.3846153846153846
FIBRO,Reyfman_Misharin_2018_Donor_01,0.0,4,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Reyfman_Misharin_2018_Donor_02,0.06896551724137931,29,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8620689655172413
FIBRO,Reyfman_Misharin_2018_Donor_03,0.058823529411764705,17,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8823529411764706
FIBRO,Reyfman_Misharin_2018_Donor_04,0.0,7,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Reyfman_Misharin_2018_Donor_05,0.0,10,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Reyfman_Misharin_2018_Donor_06,0.0,24,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Reyfman_Misharin_2018_Donor_07,0.09523809523809523,42,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.8095238095238095
FIBRO,Reyfman_Misharin_2018_Donor_08,0.0,9,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,SD10_raw_feature_bc_matrix,,0,SD10_raw_feature_bc_matrix,True,
FIBRO,SD12_raw_feature_bc_matrix,0.6666666666666666,3,SD12_raw_feature_bc_matrix,True,0.33333333333333326
FIBRO,SD15_raw_feature_bc_matrix,,0,SD15_raw_feature_bc_matrix,True,
FIBRO,SD16_raw_feature_bc_matrix,,0,SD16_raw_feature_bc_matrix,True,
FIBRO,SD2_raw_feature_bc_matrix,0.9734693877551021,490,SD2_raw_feature_bc_matrix,True,0.9469387755102041
FIBRO,SD3_raw_feature_bc_matrix,,0,SD3_raw_feature_bc_matrix,True,
FIBRO,SD6_raw_feature_bc_matrix,,0,SD6_raw_feature_bc_matrix,True,
FIBRO,SD7_raw_feature_bc_matrix,0.9478260869565217,115,SD7_raw_feature_bc_matrix,True,0.8956521739130434
FIBRO,SD8_raw_feature_bc_matrix,,0,SD8_raw_feature_bc_matrix,False,
FIBRO,Travaglini_Krasnow_2020_Lung_P1,0.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-1.0
FIBRO,Travaglini_Krasnow_2020_Lung_P2,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Travaglini_Krasnow_2020_Lung_P3,1.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,UKIM-V_P1,0.3333333333333333,18,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.33333333333333337
FIBRO,UKIM-V_P3,0.38235294117647056,34,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.23529411764705888
FIBRO,Vieira_Teichmann_2019_Dropseq_1,0.2,5,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.6
FIBRO,Vieira_Teichmann_2019_Dropseq_2,0.14285714285714285,7,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.7142857142857143
FIBRO,Vieira_Teichmann_2019_Dropseq_3,0.3333333333333333,12,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,-0.33333333333333337
FIBRO,Vieira_Teichmann_2019_Dropseq_4,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Wu_Zhou_2021_P12,0.9565217391304348,23,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.9130434782608696
FIBRO,Wu_Zhou_2021_P13,1.0,19,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Wu_Zhou_2021_P16,0.9333333333333333,15,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8666666666666667
FIBRO,Wu_Zhou_2021_P2,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Wu_Zhou_2021_P20,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Wu_Zhou_2021_P21,1.0,11,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Wu_Zhou_2021_P24,1.0,5,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Wu_Zhou_2021_P28,0.9176470588235294,85,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.8352941176470587
FIBRO,Wu_Zhou_2021_P29,0.6303142329020333,541,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.2606284658040665
FIBRO,Wu_Zhou_2021_P32,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Wu_Zhou_2021_P33,1.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Wu_Zhou_2021_P34,1.0,3,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Wu_Zhou_2021_P35,1.0,1,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Wu_Zhou_2021_P38,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Wu_Zhou_2021_P39,,0,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,
FIBRO,Wu_Zhou_2021_P5,1.0,6,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Wu_Zhou_2021_P8,0.6,35,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.19999999999999996
FIBRO,Wu_Zhou_2021_P9,1.0,383,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Zilionis_Klein_2019_patient_3,0.6538461538461539,104,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.3076923076923077
FIBRO,Zilionis_Klein_2019_patient_4,1.0,3,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,1.0
FIBRO,Zilionis_Klein_2019_patient_5,0.75,44,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.5
FIBRO,Zilionis_Klein_2019_patient_6,0.6944444444444444,36,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.38888888888888884
FIBRO,Zilionis_Klein_2019_patient_7,0.7037037037037037,27,c624f243-f3c9-4a43-8d8e-f8a366f73cca,False,0.40740740740740744
FIBRO,b351804c-293e-4aeb-9c4c-043db67f4540,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC002,1.0,2,b351804c-293e-4aeb-9c4c-043db67f4540,False,1.0
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC003,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC004,1.0,4,b351804c-293e-4aeb-9c4c-043db67f4540,False,1.0
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC005,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC006,1.0,3,b351804c-293e-4aeb-9c4c-043db67f4540,False,1.0
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC007,0.5333333333333333,15,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.06666666666666665
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC008,0.8181818181818182,11,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.6363636363636365
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747284C,0.0,5,b351804c-293e-4aeb-9c4c-043db67f4540,False,-1.0
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747290B,0.06382978723404255,47,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.8723404255319149
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747292B,0.04,25,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.92
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747296C,0.013824884792626729,217,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.9723502304147466
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747298C,0.04878048780487805,205,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.9024390243902439
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747302C,0.03048780487804878,164,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.9390243902439024
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747356C,0.050746268656716415,335,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.8985074626865672
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747368C,0.0237741456166419,1346,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.9524517087667161
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747390C,0.012514220705346985,879,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.9749715585893061
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D322,0.47619047619047616,21,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.04761904761904767
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D326,0.1794871794871795,39,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.641025641025641
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D337,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D339,0.21428571428571427,14,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.5714285714285714
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D344,0.47058823529411764,34,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.05882352941176472
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D353,0.19230769230769232,26,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.6153846153846154
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D354,0.4,5,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.19999999999999996
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D363,0.2727272727272727,22,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.4545454545454546
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D367,0.25,12,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.5
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D372,0.15428571428571428,175,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.6914285714285715
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_01,0.0,3,b351804c-293e-4aeb-9c4c-043db67f4540,False,-1.0
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_02,0.06451612903225806,31,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.8709677419354839
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_03,0.05263157894736842,19,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.8947368421052632
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_04,0.08333333333333333,12,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.8333333333333334
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_05,0.0,11,b351804c-293e-4aeb-9c4c-043db67f4540,False,-1.0
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_06,0.038461538461538464,26,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.9230769230769231
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_07,0.11363636363636363,44,b351804c-293e-4aeb-9c4c-043db67f4540,False,-0.7727272727272727
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_08,0.0,8,b351804c-293e-4aeb-9c4c-043db67f4540,False,-1.0
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-01,0.6666666666666666,3,b351804c-293e-4aeb-9c4c-043db67f4540,False,0.33333333333333326
FIBRO,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-02,,0,b351804c-293e-4aeb-9c4c-043db67f4540,False,
